date_time,lon360,latitude,depth_km,magnitude,distance_to_surface_km,distance_to_center_km
2023-11-29T23:36:48.342Z,145.1173,19.9585,-9.901,4.6,124.55738127746567,194.9063420400999
2023-12-23T22:29:30.208Z,146.3002,18.6553,-9.916,4.4,56.974917799165695,127.86711261108587
2023-11-27T09:03:34.315Z,145.5752,20.2038,-9.916,4.3,58.14500551928782,128.4866834531257
2023-09-15T04:28:47.562Z,145.7736,15.454,-9.921,4.7,96.40525547363495,168.27659856445527
2023-07-20T20:47:06.957Z,146.0529,16.7763,-9.929,4.5,88.69414048919852,159.87150172021657
2013-12-28T16:00:11.480Z,146.1913,20.3662,-9.95,4.7,14.662136001418254,85.04529159381023
2022-10-10T14:13:39.176Z,144.4618,14.7587,-9.952,4.5,307.8929093168897,379.8609535646925
2023-11-25T01:58:46.051Z,145.228,20.0658,-9.959,4.4,101.163622230223,171.49273462890466
2013-12-26T06:46:48.160Z,147.4493,20.712,-9.96,4.4,-38.50050390839952,78.02051140075204
2023-12-16T11:23:04.538Z,145.4996,20.0637,-9.962,4.5,71.61921172424447,141.9981382771009
2022-10-20T07:23:45.571Z,145.331,20.5026,-9.964,4.5,65.9230553338633,136.07049760254006
2023-09-15T06:19:55.523Z,145.5699,15.5082,-9.966,4.6,126.73019879590079,198.6041472989525
2013-12-29T00:47:46.460Z,146.6477,20.7326,-9.97,4.9,1.1360271472170336,71.47132348962427
2023-11-26T00:10:36.088Z,145.5398,20.2865,-9.98,4.0,57.54275902954062,127.84550467590292
2013-12-18T21:08:58.010Z,146.8299,20.7733,-9.98,4.7,-0.9128228728371344,69.43306532107538
2023-11-25T00:18:10.223Z,145.451,19.9283,-9.982,4.2,84.41493147674515,154.83026507018997
2022-10-16T08:01:04.636Z,144.5438,20.4205,-9.997,4.3,182.87599500183217,252.76948228759875
2024-05-31T18:16:42.365Z,145.629,17.7429,-9.998,4.6,160.53660700561738,231.6105911145041
2023-11-25T03:33:36.961Z,145.1596,20.1606,-10.007,4.3,103.03115289575084,173.3031386874989
2013-12-30T07:22:36.520Z,146.8152,20.4812,-10.01,4.5,0.17350165448000077,70.59881837060549
2013-12-26T07:43:39.570Z,146.5399,20.8331,-10.01,4.5,2.0285450612414273,72.31939550311306
2023-12-16T15:29:18.897Z,145.4133,20.1765,-10.017,4.5,73.99551497406091,144.3175122598275
2023-11-25T04:36:18.725Z,145.5399,20.2377,-10.02,3.8,59.56603618820368,129.88832952649102
2013-12-28T10:58:51.500Z,146.746,20.6303,-10.02,4.5,0.3468919101713972,70.7231785546874
2013-12-28T10:23:37.230Z,146.616,20.7906,-10.02,5.1,1.2342297593687004,71.54841623535138
2013-12-20T09:46:50.080Z,146.6724,20.8251,-10.02,4.4,0.4410880512083697,70.75256265771472
2013-12-28T09:57:49.020Z,146.6871,20.716,-10.03,4.8,0.6794535158539627,71.02443304138191
2013-10-25T03:35:42.110Z,144.9566,17.2229,-10.03,4.6,300.9596462591034,371.9323044234384
2023-11-24T19:04:49.756Z,145.45,20.0716,-10.031,4.2,75.99682550048833,146.36502709960945
2023-11-29T06:15:45.604Z,145.588,20.204,-10.04,4.1,56.93205722656297,127.27589960937547
2013-12-23T07:11:07.270Z,146.7658,20.7129,-10.04,4.4,-0.17405253361520323,70.18128188916006
